duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
2148,icmp,ftp,S0,41461,6536,1,0,1,8,4,0,5,1,0,3,0,2,4,0,0,0,10,265,0.83,0.65,0.92,0.15,0.68,0.16,0.79,41,74,0.93,0.07,0.03,0.62,0.85,0.01,0.58,0.73,normal
7262,udp,smtp,SF,31005,58785,0,1,1,10,0,1,3,1,0,9,1,0,5,0,1,1,309,436,0.03,0.29,0.21,0.14,0.29,0.89,0.69,232,54,0.82,0.61,0.47,0.06,0.43,0.48,0.29,0.45,normal
9793,tcp,http,SF,94424,58056,1,1,0,16,5,0,4,1,1,4,4,2,5,0,1,1,372,465,0.19,0.79,0.42,0.93,0.03,0.09,0.14,237,174,0.53,0.9,0.97,0.57,0.87,0.6,0.05,0.18,normal
4801,tcp,domain_u,REJ,73059,11355,0,2,3,5,0,1,4,1,0,8,3,1,2,0,1,0,349,184,0.9,0.56,0.17,0.19,0.89,0.82,0.02,196,235,0.75,0.39,0.51,0.7,0.07,0.29,0.27,0.04,normal
2489,icmp,http,S0,64566,82586,0,3,1,3,3,1,3,0,1,9,3,3,5,0,0,0,137,125,0.21,0.76,0.32,0.08,0.58,0.42,0.97,88,82,0.89,0.61,0.25,0.1,0.59,0.47,0.42,0.49,normal
4460,udp,domain_u,S0,98753,24309,0,3,0,3,3,1,0,1,1,10,3,2,1,0,1,0,98,284,0.52,0.71,0.3,0.3,0.95,0.64,0.29,82,238,0.31,0.09,0.24,0.52,0.5,0.45,0.01,0.49,normal
1761,tcp,http,S0,76600,12642,0,3,0,8,0,0,2,0,0,10,1,1,1,0,0,1,287,155,0.25,0.63,0.76,0.29,0.42,0.46,0.77,157,62,0.94,0.33,0.06,0.12,0.23,0.4,0.14,0.45,normal
8992,udp,http,SH,91572,51283,1,3,0,11,1,0,3,0,1,0,2,2,2,0,1,0,452,212,0.01,0.49,0.72,0.4,0.74,0.85,0.15,201,225,0.38,0.12,0.78,0.12,0.58,0.98,0.28,0.82,normal
3300,udp,eco_i,RSTR,69710,5298,1,3,0,6,0,1,6,0,0,1,3,5,3,0,0,0,469,203,0.53,0.71,0.02,0.13,0.7,0.92,0.56,161,178,0.25,0.23,0.62,0.85,0.55,0.3,0.52,0.09,normal
924,icmp,private,SH,35920,23592,0,2,1,1,0,1,6,1,0,10,3,4,4,0,0,1,283,118,0.93,0.09,0.22,0.96,0.65,0.76,0.84,207,80,0.99,0.26,0.81,0.22,0.05,0.58,0.22,0.03,normal
7584,udp,domain_u,REJ,32484,84549,0,3,0,12,0,1,10,0,0,3,2,2,4,0,0,1,15,39,0.38,0.27,0.57,0.72,0.32,0.44,0.6,4,133,0.2,0.47,0.92,0.18,0.43,0.62,0.14,0.33,normal
6263,tcp,ftp,SF,97270,33713,1,1,1,7,4,0,5,0,1,9,2,3,3,0,0,0,423,456,0.94,0.38,0.72,0.15,0.95,0.16,0.71,7,232,0.65,0.9,0.53,0.03,0.76,0.9,0.51,0.6,normal
1018,icmp,eco_i,RSTR,96519,21549,0,2,1,11,5,1,2,1,0,1,1,2,2,0,1,0,40,14,0.06,0.5,0.64,0.42,0.65,0.91,0.47,175,237,0.74,0.36,0.52,0.05,0.89,0.18,0.77,0.43,normal
7561,tcp,http,RSTR,57085,36220,1,2,1,3,4,1,0,0,0,2,4,0,0,0,1,0,196,404,0.26,0.73,0.69,0.07,0.0,0.89,0.2,221,30,0.01,0.94,0.82,0.9,0.01,0.18,0.97,0.05,normal
2657,icmp,private,REJ,69199,97674,0,2,2,6,0,1,9,1,0,8,3,4,5,0,0,0,106,49,0.55,0.21,0.93,0.86,0.7,0.25,0.84,0,148,0.97,0.6,0.31,0.51,1.0,0.12,0.15,0.45,normal
1623,icmp,eco_i,RSTR,29130,79254,0,3,1,19,4,0,1,0,1,5,5,5,1,0,1,1,66,474,1.0,0.05,0.28,0.24,0.99,0.46,0.48,181,251,0.84,0.55,0.43,0.9,0.05,0.91,0.93,0.76,normal
8588,icmp,ftp,S0,75685,74071,1,0,2,17,4,0,9,0,0,7,5,3,1,0,1,0,222,507,0.37,0.08,0.58,0.57,0.97,0.12,0.51,24,95,0.09,0.1,0.52,0.97,0.14,0.14,0.64,0.16,normal
7802,udp,http,SF,15686,67891,0,1,2,4,5,1,2,1,1,3,3,1,0,0,0,1,197,491,0.56,0.89,0.99,0.85,0.6,0.19,0.58,79,158,0.24,0.88,0.31,0.35,0.7,0.68,0.75,0.4,normal
2758,udp,private,REJ,28995,59659,0,0,3,11,1,1,0,1,0,2,1,3,3,0,1,0,326,137,0.35,0.3,0.83,0.06,0.34,0.57,0.89,137,140,0.56,0.61,0.61,0.22,0.89,0.52,0.38,0.96,normal
6408,tcp,smtp,REJ,93881,18077,0,0,3,10,3,0,0,0,0,8,5,4,2,0,0,0,178,476,0.61,0.99,0.56,0.71,0.86,0.7,0.11,150,133,0.87,0.78,0.14,0.71,0.7,0.63,0.13,0.99,normal
1920,icmp,domain_u,SF,63939,774,0,1,0,0,5,1,4,0,0,7,0,3,4,0,0,1,434,271,0.63,0.65,0.44,0.56,0.86,0.42,0.91,198,141,0.45,0.49,0.94,0.38,0.81,0.64,0.73,0.41,normal
4834,tcp,private,SF,56715,92334,0,0,1,14,2,0,8,0,1,1,1,2,2,0,0,0,466,164,0.15,0.76,0.77,0.61,0.22,0.84,0.48,102,130,0.09,0.2,0.4,0.45,0.68,0.91,0.41,0.87,normal
1281,tcp,private,RSTR,24252,87454,0,0,3,16,3,0,8,1,1,5,2,3,1,0,0,0,338,242,0.35,0.67,0.31,0.22,0.32,0.62,0.29,96,99,0.98,0.19,0.97,0.46,0.65,0.25,0.32,0.92,normal
5948,tcp,eco_i,SH,52998,36596,0,1,0,8,4,1,5,1,1,8,4,1,2,0,0,1,235,364,0.31,0.17,0.33,0.15,0.82,0.3,0.19,20,244,0.53,0.12,0.87,0.82,0.66,0.1,0.72,0.68,normal
4197,icmp,domain_u,RSTR,98932,26067,1,3,1,7,1,0,7,0,1,6,3,1,5,0,0,0,348,76,0.32,0.07,0.34,0.31,0.33,0.82,0.08,88,83,0.33,0.49,0.96,0.77,0.72,0.08,0.46,0.58,normal
7162,tcp,ftp,SF,90040,6126,1,2,3,19,2,1,7,0,1,0,1,4,3,0,1,1,98,459,0.95,0.22,0.91,0.39,0.81,0.59,0.9,198,155,1.0,0.44,0.33,0.39,0.8,0.99,0.55,0.46,normal
3408,tcp,eco_i,S0,44346,98920,1,1,3,7,0,0,8,1,0,2,3,4,4,0,1,1,290,342,0.19,0.24,0.72,0.45,0.02,0.72,0.44,193,229,0.38,0.5,0.92,0.03,0.02,0.19,0.68,0.23,normal
8558,udp,ftp,S0,96558,82654,0,3,3,18,0,0,10,0,1,3,0,4,2,0,1,0,51,285,1.0,0.59,0.09,0.15,0.23,0.11,0.58,4,112,0.21,0.12,0.58,0.43,0.44,0.34,0.23,0.28,normal
4835,tcp,http,RSTR,93790,60027,1,0,2,16,2,1,8,0,1,7,1,2,5,0,1,0,359,412,0.99,0.59,0.26,0.93,0.63,0.65,0.88,57,159,0.77,0.25,0.53,0.11,0.81,0.43,0.36,0.46,normal
5580,tcp,ftp,REJ,8871,14486,0,3,2,3,0,0,10,0,0,5,1,0,4,0,1,0,182,499,0.14,0.54,0.75,0.85,0.88,0.52,0.36,63,139,0.51,0.94,0.69,0.9,0.68,0.51,0.19,0.06,normal
244,tcp,eco_i,REJ,38011,72983,1,0,3,4,1,1,8,0,1,3,3,3,1,0,0,0,470,296,0.24,0.27,0.57,0.79,0.17,0.88,0.53,217,125,0.05,0.68,0.1,0.06,0.23,0.35,0.89,0.15,normal
384,icmp,http,SH,17789,27995,1,1,0,2,3,0,3,1,0,9,1,4,0,0,1,1,168,397,0.53,0.23,0.83,0.66,0.13,0.92,0.75,164,142,0.79,0.77,0.43,0.95,0.7,0.96,0.33,0.45,normal
6065,udp,smtp,SF,13472,40063,1,0,1,0,4,0,5,1,0,8,2,1,1,0,1,1,132,354,0.5,0.81,0.3,0.6,0.45,0.81,0.56,150,160,0.16,0.78,0.68,0.76,0.5,0.12,0.15,0.74,normal
1030,udp,http,RSTR,42161,41852,0,2,3,15,4,1,1,0,1,4,1,2,5,0,0,1,271,389,0.15,0.01,0.31,0.23,0.16,0.21,0.66,31,223,0.89,0.7,0.94,0.16,0.37,0.94,0.31,0.09,normal
6626,tcp,domain_u,S0,31905,17719,0,3,0,16,5,1,0,1,0,8,1,5,2,0,0,1,387,265,0.06,0.56,0.52,0.36,0.39,0.47,0.34,35,165,0.02,0.36,0.42,0.56,0.85,0.02,0.8,0.62,normal
2410,tcp,domain_u,REJ,76133,91629,1,3,3,18,1,1,3,0,1,5,2,3,0,0,0,1,378,147,0.73,0.65,0.85,0.46,0.55,0.92,0.91,121,166,0.9,0.95,0.7,0.7,0.74,0.81,0.4,0.86,normal
5718,icmp,private,S0,80282,35249,0,3,1,16,1,0,1,1,1,4,0,4,0,0,0,1,311,67,0.99,0.78,0.06,0.18,0.71,0.96,0.76,1,5,0.31,0.09,0.79,0.28,0.97,0.5,0.41,0.83,normal
7333,icmp,ftp,REJ,97207,76796,1,0,3,7,2,1,7,0,0,7,2,1,1,0,1,1,226,328,0.29,0.98,0.94,0.79,0.35,0.89,0.18,209,41,0.1,0.47,0.97,0.46,0.54,0.2,0.16,0.18,normal
7628,icmp,domain_u,SH,47940,37132,1,0,1,20,5,1,8,0,1,3,2,0,0,0,1,1,499,498,0.75,0.26,0.15,0.72,0.71,0.45,0.21,140,209,0.33,0.22,0.55,0.82,0.31,0.84,0.36,0.97,normal
3590,icmp,ftp,RSTR,29608,70947,1,0,1,4,5,0,3,0,0,8,1,0,4,0,1,0,433,308,0.86,0.78,0.78,0.84,0.86,0.25,0.23,30,137,0.65,0.42,0.78,0.31,0.36,0.78,0.86,0.82,normal
3076,icmp,http,REJ,96268,77227,0,2,2,12,0,0,7,1,1,1,0,2,2,0,1,0,226,160,0.84,0.87,0.25,0.82,0.34,0.23,0.82,169,136,0.51,0.63,0.0,0.83,0.34,0.52,0.02,0.02,normal
8441,tcp,smtp,REJ,6643,97718,1,3,3,18,0,0,2,0,1,8,5,3,3,0,0,1,157,253,0.58,0.92,0.82,0.29,0.61,0.2,0.96,209,91,0.94,0.75,0.32,0.77,0.34,0.89,0.88,0.77,normal
1369,udp,domain_u,S0,15974,72828,0,0,0,0,2,1,7,0,1,4,4,3,2,0,1,0,465,472,0.66,0.75,0.72,0.46,0.13,0.79,0.55,38,142,0.19,0.04,0.71,0.86,0.97,0.21,0.83,0.53,normal
5113,tcp,eco_i,SH,32721,59490,1,1,0,5,3,0,0,0,1,10,4,4,3,0,0,1,68,474,0.14,0.42,0.29,0.94,0.24,0.5,0.36,113,57,0.94,0.94,0.44,0.19,0.2,0.72,0.83,0.43,normal
2855,udp,domain_u,RSTR,85989,25447,1,2,0,4,2,1,5,0,0,2,2,2,3,0,1,0,207,342,0.3,0.71,0.87,0.83,0.01,0.87,0.75,74,9,0.67,0.48,1.0,0.14,0.33,0.73,0.95,0.58,normal
5649,icmp,smtp,S0,69618,94809,0,1,3,8,5,1,4,1,0,4,0,2,4,0,1,1,82,473,0.48,0.41,0.85,0.37,0.72,0.2,0.31,109,87,0.68,0.19,0.03,0.43,0.1,0.29,0.52,0.61,normal
2415,tcp,http,S0,62092,79204,0,2,2,14,4,1,4,0,0,3,4,5,2,0,1,0,313,76,0.75,0.45,0.31,0.76,0.3,0.36,0.19,244,155,0.61,0.16,0.29,0.66,0.58,0.78,0.49,0.09,normal
5659,tcp,private,SF,50636,32035,1,2,0,17,3,0,4,0,1,4,5,2,3,0,1,0,218,121,0.87,0.44,0.35,0.64,0.19,0.54,0.74,134,199,0.66,0.68,0.93,0.46,0.87,0.96,0.64,0.26,normal
783,tcp,smtp,SF,73039,28882,1,0,2,2,4,0,4,1,1,0,0,5,3,0,0,1,30,159,0.18,0.63,0.34,0.09,0.54,0.81,0.26,49,187,0.59,0.72,0.76,0.93,0.19,0.88,0.82,0.78,normal
3877,udp,ftp,S0,10491,72657,0,2,0,2,0,1,3,0,1,10,5,4,1,0,1,1,384,175,0.24,0.89,0.43,0.48,0.14,0.62,0.25,117,41,0.35,0.53,0.32,0.88,0.23,0.92,0.07,0.61,normal
3114,tcp,http,SH,66849,88489,1,3,0,14,4,1,1,1,0,0,0,0,5,0,1,0,164,239,0.27,0.04,0.7,0.12,0.29,0.52,0.9,59,76,0.6,0.44,0.64,0.16,0.23,0.89,0.86,0.55,normal
8374,udp,domain_u,REJ,29798,84686,0,0,3,1,0,0,7,0,0,10,3,5,3,0,1,0,185,446,0.75,0.08,0.49,0.21,0.13,0.99,0.62,121,88,0.61,0.95,0.6,0.39,0.21,0.85,0.26,0.91,normal
3035,tcp,smtp,SF,88960,35611,0,1,0,19,0,1,10,0,0,7,3,5,0,0,1,0,180,140,0.16,0.14,0.45,0.15,0.5,0.62,0.8,200,92,0.43,0.4,0.37,0.61,0.1,0.8,0.44,0.14,normal
4160,udp,smtp,SF,50437,4404,0,0,2,18,5,0,9,1,0,1,1,3,1,0,0,0,286,423,0.68,0.27,0.58,0.31,0.23,0.23,0.98,250,154,0.22,0.46,0.1,0.74,0.42,0.28,0.29,0.5,normal
848,udp,http,SF,20387,12413,1,2,0,4,2,1,3,1,0,6,0,0,4,0,0,1,49,481,0.97,0.8,0.81,0.01,0.84,0.39,0.86,82,49,0.67,0.38,0.42,0.31,0.81,0.75,0.35,0.63,normal
823,udp,smtp,SH,70825,24282,0,1,1,15,2,1,5,0,0,7,0,2,1,0,1,1,327,364,0.83,0.54,0.51,0.68,0.18,0.36,0.04,189,254,0.45,0.7,0.36,0.04,0.61,0.73,0.87,0.09,normal
1070,icmp,smtp,S0,40184,96438,0,3,0,2,1,0,4,1,0,9,3,4,2,0,0,0,148,501,0.7,0.77,0.57,0.79,0.96,0.78,0.87,9,241,0.28,0.61,0.1,0.17,0.65,0.02,0.4,0.01,normal
2348,icmp,ftp,RSTR,78459,54974,0,0,0,20,0,0,3,1,1,4,3,1,4,0,0,0,23,281,0.2,0.02,0.14,0.3,0.24,0.63,0.91,214,215,0.37,0.97,0.52,0.62,0.56,0.9,0.86,0.21,normal
5463,icmp,eco_i,S0,89663,63551,0,1,0,0,1,0,2,1,1,1,4,1,0,0,0,1,204,496,0.05,0.79,0.29,0.3,0.86,0.4,0.63,77,93,0.88,0.87,0.62,0.85,0.54,0.02,0.58,0.06,normal
9501,udp,eco_i,SH,57331,29257,1,2,0,7,3,0,7,0,0,2,2,1,3,0,0,1,249,441,0.76,0.13,0.87,0.57,0.7,0.28,0.78,174,48,0.05,0.52,0.7,0.27,0.44,0.89,0.73,0.23,normal
3658,tcp,private,S0,14163,99262,0,0,2,18,4,0,0,0,1,2,0,3,1,0,0,1,320,505,0.18,0.17,0.83,0.71,0.15,0.28,0.69,207,145,0.32,0.65,0.19,0.84,0.3,0.13,0.09,0.09,normal
5166,udp,eco_i,RSTR,25798,61704,0,1,3,20,5,0,8,0,0,2,0,1,1,0,1,0,275,438,0.62,0.15,0.16,0.07,0.19,0.8,0.68,179,11,1.0,0.9,0.24,0.31,0.12,0.28,0.08,0.62,normal
3386,icmp,private,SH,74143,22917,0,1,0,17,5,1,5,1,0,3,2,0,2,0,0,1,419,227,0.47,0.03,0.63,0.58,0.03,0.05,0.97,9,10,0.46,0.93,0.57,0.2,0.8,0.95,0.6,0.64,normal
5704,udp,http,SH,18052,10885,1,3,0,12,4,1,1,0,1,6,3,3,0,0,1,1,157,355,0.7,0.06,0.78,0.93,0.86,0.1,0.46,81,15,0.93,0.89,0.05,0.98,0.66,0.43,0.87,0.82,normal
2190,icmp,http,RSTR,8500,63212,1,2,0,18,1,0,1,1,1,10,4,3,0,0,0,1,229,221,0.83,0.33,0.98,0.66,0.61,0.47,0.75,144,68,0.95,0.9,0.27,0.76,0.87,0.55,0.18,0.27,normal
6849,udp,private,SF,4771,72899,1,2,3,20,3,0,0,0,1,2,0,0,3,0,1,0,335,308,0.98,0.43,0.81,0.53,0.97,0.92,1.0,48,250,0.36,0.47,0.78,0.02,0.41,0.46,0.67,0.98,normal
6758,udp,ftp,RSTR,82796,90143,1,2,2,1,4,1,8,1,0,7,0,0,1,0,1,1,198,497,0.1,0.6,0.81,0.43,0.3,0.33,0.29,196,250,0.33,0.96,0.74,0.5,0.21,0.6,0.76,0.46,normal
7263,icmp,eco_i,REJ,99804,52723,1,3,1,16,3,1,6,0,1,3,3,4,5,0,0,1,189,315,0.69,0.4,0.04,0.44,0.06,0.86,0.03,247,31,0.49,0.59,0.99,0.64,0.85,1.0,0.11,0.44,normal
3135,tcp,private,REJ,43403,30412,0,2,2,1,1,0,8,1,0,10,2,4,3,0,0,1,325,443,0.78,0.64,0.72,0.14,0.84,0.53,0.36,52,245,0.14,0.52,0.83,0.66,0.65,0.95,0.27,0.14,normal
6825,tcp,http,RSTR,40964,95595,0,1,1,0,0,0,6,1,0,8,1,1,2,0,0,1,457,43,0.12,0.44,0.31,0.24,0.6,0.13,0.52,204,159,0.01,0.07,0.16,0.46,0.52,0.28,0.88,0.68,normal
8346,tcp,private,RSTR,81028,83649,0,2,2,18,4,0,5,0,0,10,2,4,2,0,1,1,238,104,0.83,0.32,0.22,0.95,0.45,0.11,0.64,194,60,0.09,0.63,0.76,0.9,0.23,0.84,0.28,0.99,normal
2596,tcp,domain_u,RSTR,86204,36406,0,3,2,9,4,1,7,1,1,3,0,5,3,0,0,1,187,422,0.73,0.38,0.5,0.54,0.9,0.54,0.59,57,221,0.4,0.51,0.04,0.48,0.09,0.03,0.81,0.41,normal
7552,tcp,private,REJ,58240,86274,1,2,0,12,5,0,9,0,0,0,2,1,4,0,0,0,252,253,0.71,0.7,0.26,0.48,0.33,0.03,0.42,25,218,0.6,0.32,0.92,0.88,0.13,0.65,0.76,0.12,normal
5094,udp,domain_u,SF,64016,32903,1,2,1,8,3,0,6,0,0,8,4,0,1,0,0,0,166,130,0.34,0.29,0.55,0.96,0.72,0.48,0.03,53,159,0.83,0.88,0.78,0.38,0.75,0.29,0.5,0.22,normal
1508,udp,ftp,SH,2961,73789,0,0,1,1,4,0,5,1,0,9,0,1,5,0,0,1,362,375,0.04,0.86,0.76,0.3,0.19,0.81,0.06,152,103,0.94,0.36,0.69,0.43,0.01,0.83,0.03,0.37,normal
5076,udp,http,S0,70566,21031,0,3,3,11,1,1,1,0,1,7,4,3,1,0,0,0,352,16,0.38,0.03,0.21,0.26,0.98,0.89,0.0,176,230,0.79,0.66,0.38,0.63,0.95,0.13,0.65,0.41,normal
3462,tcp,domain_u,SF,74692,20037,1,3,2,2,0,1,6,1,0,9,4,2,2,0,0,0,414,14,0.59,0.43,0.02,0.48,0.78,0.29,0.18,218,83,0.52,0.17,0.79,0.1,0.8,0.65,0.37,0.81,normal
7587,icmp,eco_i,RSTR,61548,18597,1,0,3,9,3,0,2,0,1,7,3,4,4,0,0,1,317,106,0.06,0.89,0.47,0.9,0.31,0.02,0.35,124,220,0.41,0.88,0.31,0.51,0.58,0.99,0.21,0.86,normal
4947,tcp,http,RSTR,28443,33767,1,1,1,3,5,0,6,0,1,8,4,2,2,0,0,0,229,396,0.18,0.81,0.46,0.41,0.13,0.61,0.73,202,216,0.12,0.28,0.62,0.9,0.77,0.78,0.43,0.92,normal
285,udp,private,S0,36831,43471,1,1,0,16,4,0,4,1,0,2,4,5,4,0,1,1,235,236,0.54,0.03,0.26,0.11,0.79,0.26,0.27,1,190,0.59,0.18,0.07,0.35,0.27,0.3,0.09,0.53,normal
3716,icmp,ftp,S0,78708,53125,0,0,2,9,1,0,10,1,1,8,1,4,0,0,1,0,460,135,0.18,0.37,0.83,0.94,0.91,0.83,0.64,173,43,0.37,0.3,0.78,0.99,0.07,0.29,0.41,0.13,normal
4509,udp,ftp,REJ,79943,89055,1,0,3,6,2,0,7,1,1,4,4,2,5,0,0,0,476,281,0.76,0.8,0.46,0.97,0.91,0.66,0.65,41,128,0.18,0.17,0.45,0.18,0.24,0.62,0.87,0.1,normal
277,udp,domain_u,S0,85278,1011,0,2,2,17,4,1,0,0,0,0,1,2,1,0,1,1,396,369,0.02,0.05,0.67,0.73,0.01,0.15,0.96,39,239,0.91,0.13,0.77,0.75,0.23,0.38,0.69,0.96,normal
3419,udp,ftp,RSTR,84440,93735,1,1,3,5,0,0,6,1,1,5,0,3,0,0,0,1,462,256,0.2,0.97,0.5,0.37,0.3,0.07,0.69,68,123,0.6,0.76,0.18,0.88,0.51,0.54,0.87,0.51,normal
8937,tcp,smtp,S0,56553,52461,0,3,1,19,2,1,4,0,1,6,5,4,5,0,0,1,130,39,0.35,0.33,0.11,0.92,0.3,0.56,0.92,246,240,0.61,0.06,0.19,0.59,0.1,0.36,0.01,0.57,normal
1520,tcp,smtp,REJ,68392,55138,1,1,3,3,5,1,7,1,0,7,0,0,3,0,1,1,212,89,0.7,0.35,0.26,0.56,0.19,0.23,0.53,70,196,0.08,0.05,0.3,0.77,0.28,0.46,0.7,0.31,normal
4887,udp,smtp,S0,40978,25203,0,2,1,13,0,1,2,0,1,1,2,4,0,0,0,1,115,374,0.66,0.47,0.88,0.18,0.41,0.88,0.06,193,250,0.96,0.42,0.43,0.88,0.01,0.2,0.67,0.16,normal
3556,icmp,domain_u,REJ,60828,83469,0,3,0,3,4,0,1,1,0,8,5,1,3,0,1,1,150,0,0.77,0.11,0.08,0.14,0.48,0.63,0.81,126,218,0.59,0.82,0.9,0.78,0.21,0.17,0.04,0.13,normal
2415,udp,ftp,REJ,97738,7352,1,1,3,15,0,0,5,1,1,9,1,5,1,0,1,1,260,288,0.33,0.47,0.82,0.55,0.84,0.11,0.43,23,172,0.94,0.81,0.32,0.09,0.15,0.21,0.05,0.76,normal
2696,udp,domain_u,S0,7094,80891,1,0,2,0,4,1,6,0,1,2,2,0,3,0,0,0,342,388,0.78,0.9,0.64,0.79,0.51,0.32,0.45,152,221,0.85,0.0,0.94,0.61,0.14,0.43,0.73,0.27,normal
3974,tcp,eco_i,RSTR,23201,13712,1,1,2,16,4,0,6,0,0,7,4,2,3,0,1,0,107,456,0.06,0.79,0.03,0.1,0.24,0.17,0.92,169,213,0.31,0.5,0.16,0.35,0.6,0.18,0.62,0.09,normal
1,udp,eco_i,SF,99389,71300,0,0,2,14,2,0,2,0,0,2,1,1,2,0,1,0,453,239,0.62,0.31,0.67,0.92,0.51,0.18,0.2,248,191,0.37,0.81,0.86,0.64,0.45,0.05,0.23,0.67,normal
4508,udp,ftp,SH,27847,74915,1,0,1,20,5,1,2,0,0,9,0,3,0,0,1,0,115,491,0.54,1.0,0.24,0.9,0.42,0.89,0.37,177,106,0.59,0.67,0.63,0.57,0.09,0.49,0.76,0.94,normal
4477,udp,ftp,S0,92704,91231,1,1,2,17,1,0,9,0,1,5,1,0,1,0,0,0,305,195,0.72,0.12,0.42,0.93,0.78,0.87,0.24,127,61,0.73,0.96,0.55,0.85,0.5,0.52,0.21,0.82,normal
9194,tcp,smtp,SF,82561,31755,1,3,2,0,5,0,6,0,0,0,2,5,1,0,1,1,375,420,0.61,0.27,0.93,0.11,0.1,0.35,0.11,126,223,0.83,0.23,0.23,0.71,0.64,0.9,0.43,0.74,normal
7319,tcp,ftp,S0,59017,69998,1,1,2,5,1,0,0,1,0,10,3,1,3,0,0,0,363,61,1.0,0.66,0.01,0.13,0.42,0.5,0.37,207,142,0.77,0.58,0.03,0.35,0.69,0.45,0.98,0.51,normal
2004,icmp,domain_u,RSTR,97850,16802,0,0,3,2,2,1,2,0,0,5,1,2,2,0,0,0,393,153,0.23,0.91,0.22,0.56,0.29,0.69,0.28,178,136,0.42,0.41,0.03,0.85,0.36,0.18,0.21,0.7,normal
8637,tcp,ftp,SH,92392,71812,0,1,3,19,0,0,1,0,1,5,5,5,0,0,0,1,311,433,0.71,0.58,0.04,0.22,0.79,0.07,0.46,114,80,0.53,0.29,0.33,0.05,0.84,0.83,0.15,0.82,normal
3385,udp,private,RSTR,69302,56044,0,3,3,4,5,0,1,0,0,9,4,1,4,0,0,1,15,186,0.85,0.01,0.13,0.4,0.65,0.15,0.12,109,15,0.79,0.81,0.22,0.73,0.37,0.9,0.19,0.94,normal
1773,icmp,eco_i,SH,28156,72971,0,3,3,7,1,0,0,0,1,3,2,0,0,0,0,0,230,449,0.82,0.28,0.22,0.23,0.73,0.52,0.51,102,102,0.78,0.9,0.59,0.16,0.38,0.82,0.43,0.28,normal
9420,udp,http,RSTR,48339,44991,1,3,1,20,1,0,6,0,0,2,3,1,1,0,0,1,81,331,0.91,0.32,0.79,0.73,0.25,0.16,0.09,47,47,0.2,0.66,0.09,0.46,0.02,0.44,0.14,0.56,normal
2134,tcp,private,RSTR,66983,48166,1,3,0,19,5,1,2,0,1,9,4,3,1,0,0,0,372,116,0.44,0.59,0.13,0.61,0.67,0.62,0.93,7,194,0.67,0.1,0.49,0.4,0.19,0.75,0.85,0.48,normal
1873,tcp,ftp,SH,8699,218,0,2,1,7,0,0,0,0,1,2,4,3,0,0,0,0,412,43,0.07,0.25,0.36,0.59,0.34,0.04,0.31,109,120,0.01,0.05,0.23,0.78,0.02,0.14,0.29,0.07,normal
8615,icmp,domain_u,RSTR,84965,62582,0,2,1,0,0,0,2,1,0,3,4,4,0,0,0,0,213,74,0.06,0.1,0.63,0.76,0.9,0.91,0.16,150,206,0.5,0.27,0.08,0.87,0.52,0.84,0.03,0.96,normal
6209,tcp,ftp,REJ,60000,75796,1,3,3,4,4,1,2,0,1,8,5,2,3,0,1,1,171,165,0.74,0.3,0.92,0.68,0.03,0.61,0.68,133,254,0.74,0.33,0.2,0.72,0.91,0.57,0.7,0.75,normal
2768,udp,http,SF,45745,90343,1,1,0,12,3,1,0,1,0,7,1,1,0,0,0,1,361,175,0.46,0.43,0.8,0.22,0.52,0.41,0.23,163,79,0.37,0.44,0.82,0.85,0.56,0.96,0.6,0.42,normal
2097,tcp,eco_i,REJ,28504,86534,0,0,0,5,0,1,8,1,1,10,4,0,2,0,1,1,477,48,0.17,0.08,0.81,0.95,0.17,0.63,0.55,137,50,0.84,0.6,0.5,0.45,0.06,0.84,0.13,0.06,normal
1039,icmp,eco_i,S0,8661,7471,1,3,3,6,3,0,0,1,1,3,4,2,1,0,0,1,183,350,0.62,0.57,0.74,0.33,0.17,0.54,0.87,72,111,0.82,0.45,0.71,0.28,0.61,0.44,0.66,0.57,normal
8655,tcp,ftp,S0,55437,18491,1,2,0,17,2,1,5,1,1,8,2,2,5,0,1,1,91,29,0.9,0.08,0.58,0.97,0.18,0.7,0.25,13,7,0.62,0.52,0.96,0.98,0.41,0.49,0.64,0.77,normal
2577,udp,private,SF,54825,64012,0,2,0,19,3,1,6,0,0,3,3,5,2,0,0,1,159,408,0.35,0.26,0.44,0.16,0.66,0.79,0.46,29,134,0.61,0.84,0.19,0.89,0.33,0.32,0.15,0.82,normal
8637,tcp,smtp,REJ,6443,82479,1,3,1,4,4,1,9,0,1,7,1,1,3,0,1,0,145,337,0.02,0.77,0.48,0.94,0.69,0.8,0.76,128,64,0.3,0.81,0.82,0.46,0.51,0.79,0.49,0.29,normal
